Size,Bedrooms,Age,Location,Price
434.5810948815446,8,15,D,1132972.208677532
207.7551620246355,12,7,D,390312.11004391534
303.043563311698,9,5,C,515413.1863636526
237.42090737354357,12,12,A,604384.4125911288
334.05541638895886,9,5,B,578863.3615241199
413.084043403822,11,6,B,756612.8063068917
351.7351746614744,8,5,B,608445.3952999025
308.54334685911454,10,6,D,544265.5243413517
372.97884650395866,10,5,C,633604.4621266505
349.1178130509745,5,9,D,710381.5828144671
128.630691891577,7,3,C,195742.46953466654
343.6535004129263,9,14,D,866118.6149494747
185.56780688995696,8,4,D,293235.01799141796
231.46293425561367,10,13,C,576821.2630577423
327.8732302813279,6,1,B,436726.98057349306
271.23355487807396,6,14,A,738160.8534264094
343.6162297043863,11,2,D,474999.91591353563
261.0764622465035,5,8,B,528256.4472551413
281.34252674090413,8,1,B,376318.71294933604
363.16139598978,10,11,A,878413.6359141202
267.7705328075326,7,9,C,558698.3797147473
417.8423971529786,6,1,C,544763.7467102603
463.9388549773787,6,9,A,1020493.5844737083
280.5880350281722,8,7,C,531500.8015727384
313.2246625483766,4,3,D,459187.1319145447
154.61988759153527,9,4,A,265909.37606169144
491.8655737874149,10,12,A,1236667.89932088
392.9831674088449,6,9,D,799951.7123812187
179.10043626775888,12,1,A,252909.81532719644
152.66176279472688,4,13,D,370240.0754150616
217.08895091719063,9,3,D,322036.191785484
310.5189970405659,4,5,A,555940.2299298398
204.61641523085976,11,7,D,383789.4907259261
453.4421417378129,7,3,A,719805.6213202175
170.60668262173647,7,1,A,238379.43631843672
132.55010194715567,8,6,B,246155.56067931143
295.86010561911087,11,8,D,579447.234101242
495.4839340627818,4,6,C,882939.4668955005
392.66009071559654,6,10,B,870616.7118646024
489.9549368412154,7,2,D,672355.7266413125
199.16316868679132,8,5,C,340194.1233938094
448.67486404490023,5,10,B,993110.4604637243
302.29895968760314,11,6,C,545022.9524051832
160.06051720881965,12,1,B,218196.79890868292
451.931255237933,6,12,D,1047445.866073226
303.5891034996037,8,12,A,765194.465716932
264.3488312806553,5,11,B,613092.3826365415
376.3936878373529,7,15,B,1021406.922608424
374.8606871887873,4,15,A,1053674.1470291025
327.60778302507254,10,1,D,421380.0930644841
127.37061180130783,10,14,A,354708.6866078787
254.89208682766713,12,3,B,394453.81370356004
268.6377153087482,8,3,A,428974.49560218235
208.74773725736364,8,13,C,519174.46080602624
200.87334620246182,4,9,C,418042.5865618812
461.02478009794584,6,8,A,966949.773266723
317.51363479889346,9,3,B,487601.09435236856
448.73484876617573,7,7,D,828581.8041524753
172.84918784524012,6,7,D,321688.60605336376
255.93433254036597,4,6,A,484949.3370671914
344.02608732235166,9,12,D,801609.9702345276
211.88528478544055,11,6,C,384448.26577894244
120.94399275528099,6,11,B,284059.4406090322
199.84093748651208,12,7,C,383462.2349747506
222.61419033410388,5,13,B,561060.7286966441
135.17567352482843,7,13,B,344811.0497645556
303.8333797618483,12,6,A,581397.3674044651
376.78134939155024,11,11,D,843151.5497427905
344.3975463817844,7,12,B,833220.6896717561
261.79965767568575,5,6,C,468656.19203201786
203.7567138320054,4,12,C,483155.7909328767
155.99861386213985,9,9,C,329721.13901145663
231.69038336289395,8,9,D,475387.1722357929
440.1918228707948,9,4,C,703203.847427339
355.0003139449806,7,6,B,648373.7687176112
229.4236070492271,10,13,B,583265.5698576381
430.29687907788787,7,6,B,784775.0023871755
469.19434714440257,4,1,D,598031.1564211628
358.6488048384012,9,11,A,866626.0059383591
326.3395102680654,6,4,A,552134.6913204925
340.08396135353223,8,2,D,468476.13672003447
378.043124690183,5,8,A,792974.2015536971
172.79974770934706,11,4,A,297833.2883939021
469.9791908042698,7,9,C,976057.049820013
419.64762219432305,7,12,B,1013748.6315490687
406.62515994882114,5,7,C,765102.2994241932
257.0174954164693,8,4,C,412395.71273968735
313.91997927973443,7,10,B,698054.498349111
192.9142778547851,11,5,C,331795.986796039
293.08754889381174,8,4,D,460140.0638988419
141.69768067443712,5,15,B,387173.5145201243
313.8273940972939,6,15,C,835104.320416856
283.69788173764516,11,4,A,484035.69135277584
452.5883885200146,8,15,B,1227706.0126066955
383.61652041290637,9,3,D,564873.3547269165
229.7663149115108,11,11,D,518118.95031156094
221.65189811816322,9,4,D,349895.8744867872
383.0679509203707,7,12,D,889679.1041534176
451.92967648894825,7,10,D,962818.7391918057
145.67663452546873,9,11,C,337106.4874894575
233.26608391461923,4,9,C,484901.1971997741
222.88674324192544,5,15,D,582042.5821155094
300.50303179003254,8,14,C,772959.7128738428
487.6585456934419,5,2,C,681720.695605271
395.8925854006873,7,3,B,605296.7304177472
416.74623202465955,5,3,D,610754.0253876395
149.45173196887555,6,4,D,235877.7125699249
161.95957688280603,12,1,D,212052.0194073143
331.83090399774085,5,5,A,594634.4738391769
449.36199217015286,9,14,A,1221879.922565721
412.1778753504841,8,10,A,951354.4634024685
173.78458067509376,8,13,B,442256.3465624822
143.04478907130476,8,14,A,394729.1000012433
408.8242755905859,4,13,C,1004881.8266457543
221.89185974062764,11,15,C,597894.5097152571
231.50043379416562,11,8,C,464612.853706918
384.3553996476629,4,13,C,944982.0183374787
351.1248471054398,5,12,B,847360.5531998343
337.7455892501846,8,5,C,573012.5899403101
394.2156711946095,5,15,A,1109003.1342709954
337.6771495248992,4,4,A,569771.8411382869
419.3212790287472,8,2,A,623635.333632497
404.59388402256195,10,2,A,603134.3677529707
263.06017608305183,5,14,A,714996.5932326008
133.40891466343373,6,8,D,262119.36917648482
310.80719365020013,7,4,D,486999.8228470786
370.4514473332186,8,6,A,703672.2766916241
338.4267495077295,11,14,D,855165.2977327106
337.5235061838502,8,7,D,625322.3235046442
272.908124618568,10,3,B,420533.0352210778
247.95905776044663,8,4,D,390086.20454269653
149.03740347345308,5,15,D,390979.57026651787
325.38837360793593,5,14,C,833088.022458589
312.55179487188525,6,6,D,548341.3479386189
335.97234599243757,9,4,B,548882.5999730616
347.3847749469328,4,8,C,686933.2370955638
232.66566527941666,9,10,C,510657.83700354
423.30335314915027,9,10,B,940883.9476582078
440.4223600893044,12,13,D,1068586.0587486448
304.62713672581935,7,9,A,672856.6348142166
247.85403598622094,7,13,A,650719.880899925
269.54887300286725,12,2,A,405102.35309319064
357.7598727787671,5,8,D,694008.0010360413
288.7847148473504,6,4,A,489078.6876172953
403.7120919195209,8,3,A,642024.608342822
172.63996650463193,11,3,D,258434.10475571448
490.41821071848415,6,9,A,1078426.1781383285
271.56633589552536,10,15,B,742493.8292994708
405.6860973900047,6,1,B,539589.3658617951
383.87206152981116,4,6,A,725799.7881535614
181.618601937618,12,5,A,332330.4063305101
220.9567948310661,6,15,A,625321.4946552556
425.9023821312889,7,10,B,944774.1283116557
287.8788860952874,5,6,D,504673.4436711258
491.3303540001088,7,6,A,930449.6712264449
160.45218670692432,10,14,D,410414.5557227672
144.88732825744788,10,15,A,417112.6993956422
300.2688054670383,9,2,A,448585.8278427244
278.819644420644,11,13,C,693770.4895417365
495.0926792582277,8,12,A,1242635.8605122727
234.38984106289126,11,5,D,393445.43432594417
212.43574453169242,4,9,D,433069.2291791449
442.65071560448837,6,3,A,702127.3207086475
494.06661419126794,8,8,C,978883.0967284155
285.1535435346405,12,2,C,403893.73260021955
326.0619973708931,11,14,C,841161.721311552
499.9230192579811,9,3,A,794433.3798152285
468.57411443490315,12,10,D,1002461.6854358029
346.5968438038832,4,13,D,835498.092159268
303.50103434135707,6,8,C,602210.0355837907
352.95685555614426,5,6,B,643162.4029770665
423.31736879306555,8,2,A,629531.6440015441
433.0436900194331,8,2,C,607436.8165070508
315.39813290326305,4,8,A,661422.5370868391
398.3826573206402,8,9,D,812558.9686156053
289.194019563224,8,4,D,454096.06044838385
184.74112342291255,6,14,B,485868.24634764733
348.09366387587534,5,4,C,554680.3635793866
256.74583662111706,5,13,C,633613.8080484945
437.9792334427865,7,1,C,571401.0865418513
351.82327723045466,7,8,D,684165.645397744
169.72646738970576,6,13,A,446907.0157001997
319.32004302135283,7,10,A,737793.1705016894
183.90025138762041,5,7,D,341198.04518567293
222.60976825753602,8,1,D,286965.81446853135
136.09107759410827,5,9,A,302303.5032034938
402.41636837564073,11,5,C,683759.4988710764
423.8024970635556,9,7,C,800378.2745029762
391.19558835913654,8,5,A,702577.1037499503
136.45882690844303,8,10,B,307990.0874446817
272.76361107600786,5,9,B,578629.7751260978
154.83317281409586,9,10,C,342539.65327844705
479.86299206732275,10,11,C,1091970.91010388
192.5549356334809,7,10,A,447551.7806264179
208.7034497687439,8,8,B,425634.1569277857
168.32489129425775,8,11,B,395006.17385504243
125.51807470785846,7,15,B,345849.0715733213
293.8048526886122,7,13,D,711846.7937940882
404.52957154717797,9,4,B,659649.1381573445
452.17713391218837,8,3,B,691355.566766563
201.17645295297862,9,10,C,442641.1383784338
182.9463429152218,6,5,C,311549.8560975726
265.9697399865314,4,12,D,616891.2118793554
303.30365896938156,7,3,D,446542.72765551094
420.0762164007531,7,9,A,925440.7492902237
381.33277313329404,9,5,D,634000.2776866553
201.21576655117175,10,4,C,325325.7742170561
228.16503441529971,6,9,B,485614.4836538421
499.3619659510979,8,12,D,1158692.5570386425
366.22156012928906,10,5,A,659587.3542782379
214.53012901574445,12,7,A,435618.02560852206
466.70837861249424,7,4,D,729008.3502877471
463.9356346768561,7,1,C,605040.5825412056
244.34987599094802,4,3,D,358751.16316503996
439.2898739760384,10,2,A,654328.9948491241
419.4439585047045,11,13,B,1058779.186627907
493.24953757590816,10,9,C,1026667.0455566745
154.8744184912669,5,7,C,293824.9114156517
342.6467669603349,6,13,B,861817.6712292779
186.39376795505387,9,8,D,366718.8766288351
168.90726912758305,6,11,D,378960.9031687908
302.15872022243053,11,9,C,633115.5985390965
497.5808300504669,9,9,A,1096831.6432176135
445.2329267388938,6,13,B,1117971.2087499483
319.38256647150257,6,14,A,868001.4040497127
478.46343205903304,4,2,A,708441.5632717444
349.02736324736406,9,3,C,524932.7165120777
330.2128980611894,12,9,B,705717.0100302608
391.1086873832068,12,4,A,665082.3304638996
172.0593543042719,6,2,D,238126.8887677155
141.86551069417638,12,10,A,336263.27328538627
459.17011308040276,12,11,A,1109997.8416159519
263.0522219254444,6,6,B,481053.16106238106
173.05702989199926,9,10,C,381903.1845667184
382.2897137083273,6,5,A,685233.5221717893
409.1632203955477,5,4,B,664442.8319286786
325.17419333699,10,8,D,635179.9562374525
249.5116500723711,5,3,D,366885.86860153446
296.021047926979,7,3,D,435922.93292903784
397.04398233406334,9,6,B,726046.3148778024
200.94829832241572,12,6,A,387710.0284898469
334.4856931349517,8,8,B,678124.4009713767
247.5061590433969,11,2,D,343890.40192064026
400.20304415561225,6,13,D,966100.71105108
169.8268750972896,6,12,D,397206.5540242486
388.4634962857536,9,14,C,997791.1345509572
299.33967127549704,10,7,A,602253.6965053943
364.43635726231213,4,12,A,912738.7710178157
284.6652027600609,9,7,A,572308.0551408441
323.1000452815503,5,10,C,702396.0978081487
303.1018142736839,6,1,B,403981.15032466827
426.12919574848587,5,2,D,584150.4036722544
474.4306380342612,12,1,C,621342.1068924026
226.7226564091728,12,14,D,577712.3891468368
229.46316735041546,7,5,B,398206.0835716719
473.2096334410212,8,11,B,1096582.5517038028
127.41367112313604,12,15,A,370546.417270984
336.29384506409843,5,15,B,911182.0659886043
303.3572286189752,11,13,A,799068.8053988065
284.457048274768,7,10,B,633141.768758969
303.4825612770906,7,8,C,602993.6805933143
468.78944295081226,12,15,B,1275820.2119779475
271.8123778104108,8,12,A,685971.2753666914
425.56006846248107,11,2,B,610734.8076057691
253.16643999286302,4,11,C,574903.488623899
417.3312099868532,10,12,A,1050844.7862424236
496.7324758647329,12,12,D,1156473.2875691745
414.0987609704925,4,6,A,782703.3634526104
417.6769541217914,9,15,A,1179321.1884144214
322.5254695651239,12,4,B,529176.3506669793
406.17751740136634,9,1,C,531266.0625521708
447.6123638408891,11,7,B,863440.5520123474
169.2966466873616,10,9,D,350867.7131874601
409.8526631457696,8,6,D,719141.9631519491
440.47789257417094,12,7,D,817255.9226008711
406.37137697266513,7,2,D,558334.3776110308
405.3287734941507,12,3,A,647203.3678568541
166.20125729452877,4,12,C,394825.35715673165
252.24995914601064,6,3,A,401812.0155618197
144.36712139725086,6,2,A,216705.37496407158
167.23246497926152,5,10,C,365722.12435520487
285.9101415625404,11,5,B,497789.6185815692
319.3417680867823,9,7,B,616924.3456556256
361.70826462172874,12,14,A,988880.1747095387
431.31354112481324,12,4,B,704943.0621245384
262.5732423608798,4,3,C,393188.98463298916
450.7493153607714,5,14,C,1152006.2582778025
156.96942706945208,8,1,B,211907.42503165014
154.485882920778,10,13,C,388381.4413900646
302.96430675129614,7,1,D,388493.30671868625
237.80575051067038,7,13,A,624645.7858851283
476.6783532089144,4,3,C,711777.3895748646
121.61170518580407,5,11,C,279056.00689917395
170.2765003209076,8,1,C,224998.34441589625
225.75457285945302,10,12,A,573221.2406873596
179.7280439919073,7,7,D,335072.68038579344
342.00006019307904,10,3,C,515096.08956730156
386.35691903972787,6,4,D,603630.3725637503
321.06102729411856,6,11,A,773750.8982300634
225.89775349503097,10,8,B,461822.1144557854
175.97711934020268,10,13,B,449811.8279077125
219.8442990646573,6,4,A,373324.97190152225
202.33415967665226,10,4,B,333639.2551063736
490.8794365246293,4,9,B,1036947.4601265717
430.2402733923852,5,8,C,850812.8580362141
156.72162361069132,6,5,A,283541.8673259191
308.8999643719159,5,10,A,712027.3584259388
435.6080917086162,7,11,A,1048670.5661883166
269.2800838078034,5,7,A,538471.8559015004
370.2162103551185,7,6,C,662683.9895906905
488.31365384469353,10,6,A,927123.7521818662
374.7238500829545,7,13,C,924463.9850030728
362.5484593829276,11,15,D,949843.3741155104
432.10107833921927,4,13,D,1040626.1709789208
345.9127081864524,11,10,B,772212.878676392
140.36579941979505,10,14,B,375044.4055984378
344.7176676390759,7,14,C,884381.7464738091
288.39517658241516,8,8,B,585604.141664477
252.39424254826213,7,10,B,562500.9951823312
389.6593297667126,10,3,D,574292.8210390109
381.3047395347151,9,11,C,868683.4923903171
403.6301953982766,7,10,C,878141.2220602775
129.92824447146506,6,15,B,356602.7767127611
236.9108836194523,8,2,C,334419.9499982776
387.0054998109432,11,8,D,755233.8871553775
369.4348037587562,9,2,A,550641.6416421199
454.1372909531247,6,6,D,794768.0721580944
260.9923048136701,8,5,B,452948.4135287051
348.84392081535134,4,5,D,577080.6312303945
218.6648735496185,7,7,C,414800.64328488585
201.9469707052552,9,9,A,450032.06038778555
480.38276764814685,10,8,B,972665.1524661841
436.2761046894798,11,4,D,684354.9228315733
280.09866855342364,4,3,A,444422.827935944
405.85088214320325,7,9,A,894317.9939881859
300.63580210933173,10,1,C,395023.999533694
160.47899643732836,4,13,B,404871.2349441514
444.2313136408004,10,15,C,1183770.668011713
299.4469951723163,5,11,C,680252.4211087455
228.30303912786354,4,10,C,496734.56451618526
461.84395133389035,5,5,B,794985.7950057545
244.9135581528662,11,9,D,504662.35234696546
462.1615809119919,4,14,D,1156379.4806033052
210.9742859696147,5,1,B,281645.12810895307
453.04546369427356,10,5,C,768116.3790063796
358.0667458052513,12,3,C,540243.3177582138
330.0753809501633,6,2,D,453686.0316769748
127.76511501943276,11,5,C,222345.393232647
127.97217151870692,11,14,D,330476.78025671863
148.17077123843927,8,13,C,370882.0479916993
311.3408799481818,8,11,A,752499.3266728839
281.0614449837815,6,2,B,402611.8820457723
426.10663461368335,10,11,B,990110.499042239
428.82348689481154,7,14,C,1098346.9506604006
316.7196032474048,5,3,C,474378.7696321383
170.37617259858382,10,12,A,435156.24342898134
394.09662169347007,5,9,A,866778.3528058416
407.46064208604116,5,15,B,1102820.0170092916
283.68186006210203,12,11,D,638240.9507741
137.53368825656884,7,4,C,222473.36219840506
258.58762942093585,4,11,C,587133.6919736313
488.08962183626977,12,4,D,765432.8817688783
200.09516140010334,9,7,D,373966.1792981736
325.345334761828,8,6,D,572058.6482462663
212.85428994490613,7,2,D,294346.1081712431
238.08357677398362,7,11,B,554570.4801861491
412.53146340421875,4,5,B,709769.9156894692
445.5373542062612,6,2,A,661088.0768784225
230.52674881994812,10,9,B,494095.35375566036
470.13206700532635,6,1,B,624781.7820156812
273.6702728423194,5,9,A,603304.76973534
469.3822634805462,9,4,D,734452.6752461215
412.2128815282882,11,3,B,632596.6230683747
441.2506553251821,4,12,C,1041741.5413248283
439.6548762346111,12,15,C,1173888.8732593732
412.10352802067996,7,15,C,1095653.3139745952
259.9996006891937,9,3,B,400308.5939420306
464.7692833258687,7,12,B,1121997.301470092
134.82319447632787,8,6,C,245365.99338995828
225.92660249287405,8,3,D,334316.0088192086
405.80465457498036,7,1,C,529702.8323291746
280.0761460756104,10,5,C,477527.92540702544
325.79984253686484,6,2,D,447853.51319508953
205.06403805385705,11,3,A,330672.60594158765
129.10162637716965,6,9,B,277058.27197932766
234.3400998771063,6,3,D,345369.7072447915
372.23351248604934,5,9,B,788041.7691666299
466.4210594338781,8,13,C,1149958.7534941337
179.51619141464585,10,8,A,383177.1365862645
354.5895569846339,6,13,C,874155.2354983838
330.7109992105649,8,6,C,593262.7345979633
401.55933709265116,6,4,D,627229.3901556643
388.5764699067124,9,6,B,710707.2467654076
171.03171886043867,12,1,B,232699.84979599112
232.28637402902189,6,9,C,484599.07599590113
457.5107491598388,5,1,A,631371.9667658202
204.19924537659227,5,1,B,272689.0664482249
144.48992215880642,10,11,B,342076.6496780726
259.3227968425489,12,2,C,367937.333204828
465.20762740787177,4,1,B,617170.4668230138
432.1295897614019,5,9,A,949988.4016635857
269.44261894292765,12,12,C,645489.0397537658
370.1351341035099,7,8,D,719482.6250373934
